temperature,vibration,current,pressure,rpm,load,operating_hours,failure
62.11,0.95,19.15,7.92,1508,68.81,4554,0
54.4,1.45,22.96,7.52,1738,43.06,7638,0
40.92,1.93,21.41,9.42,1629,70.27,5360,0
49.18,2.15,20.74,5.55,1586,35.15,7821,0
39.29,0.7,30.03,9.14,1736,36.46,1264,0
69.22,0.39,14.12,9.94,1796,72.05,5807,0
67.63,0.56,27.85,6.97,1562,74.59,833,0
62.13,0.98,25.46,8.41,1545,39.55,460,0
63.28,1.72,33.69,5.97,1487,55.78,6935,1
59.23,0.84,24.83,5.11,1521,90.29,1920,1
42.73,1.01,33.83,8.01,1737,39.17,3647,0
62.85,1.52,13.91,5.9,1789,53.5,874,0
63.17,0.91,12.0,8.5,1553,75.88,3362,0
57.61,0.26,17.16,9.77,1576,82.86,2757,0
74.91,0.6,25.83,8.75,1787,39.11,6776,1
52.2,0.41,25.42,5.45,1523,92.14,7077,1
37.54,0.5,28.41,7.98,1509,78.44,7528,0
54.61,1.5,28.71,7.44,1716,43.69,8166,1
69.11,0.35,20.56,8.69,1507,59.7,3478,0
63.06,1.6,10.78,8.58,1463,87.51,7716,1
32.84,0.55,17.95,6.12,1474,53.29,3271,0
46.43,2.0,30.92,9.38,1657,70.81,6329,0
37.53,1.74,25.52,5.22,1799,46.63,7395,1
70.12,0.67,23.21,5.16,1605,89.85,6831,1
32.2,0.14,24.18,5.51,1759,38.25,8344,0
73.55,1.55,19.86,7.74,1465,72.05,7975,1
33.64,1.63,31.17,5.48,1574,40.57,7560,1
30.02,2.19,11.34,7.14,1506,72.23,4747,0
50.8,0.62,22.77,8.35,1752,60.08,6684,0
41.7,1.44,20.96,8.9,1611,62.6,6444,0
37.36,0.53,23.67,6.54,1491,97.93,5854,0
72.33,1.07,20.09,9.39,1618,49.81,8767,0
58.86,1.41,14.65,5.41,1561,41.96,6654,1
59.23,2.09,10.34,7.68,1637,38.63,4461,0
50.11,1.86,20.26,9.95,1766,93.16,2643,0
50.51,1.15,18.99,5.16,1463,55.11,5912,0
62.61,2.38,28.8,8.21,1737,56.49,5677,1
64.9,1.23,32.56,8.98,1647,98.94,7106,1
33.22,0.12,31.64,7.65,1781,79.46,5604,0
61.23,0.48,12.29,5.99,1711,49.53,2380,0
50.19,1.59,17.8,7.26,1493,63.41,4985,0
56.0,2.47,10.48,7.72,1498,35.12,7315,0
64.18,1.09,24.27,9.99,1723,86.56,4523,1
59.76,1.92,24.36,5.32,1507,37.85,461,1
74.24,0.28,11.76,7.38,1649,57.61,7408,0
69.16,0.74,27.04,9.3,1700,38.74,1255,0
72.01,0.59,18.86,9.59,1602,43.36,8565,0
61.31,0.71,34.23,6.31,1748,76.99,5275,0
63.43,0.71,34.04,9.38,1800,68.73,6529,1
65.69,1.31,23.9,9.39,1750,76.66,7422,1
44.19,2.49,29.41,6.08,1636,86.13,4173,1
52.65,1.71,31.63,7.94,1753,37.81,7497,1
72.29,0.77,20.3,5.71,1583,62.87,6651,0
65.5,0.99,33.08,7.61,1641,92.49,6993,1
41.75,0.4,25.77,9.08,1688,41.62,3687,0
39.85,1.48,16.57,5.71,1632,96.99,894,0
53.07,0.92,16.93,5.01,1769,45.89,191,0
55.12,2.11,13.6,5.06,1577,60.3,2731,0
34.45,1.18,17.41,5.61,1754,74.76,3894,0
32.2,1.27,18.09,8.99,1488,37.88,4388,0
57.07,1.32,30.05,5.15,1534,67.33,6932,1
35.17,1.33,8.41,6.42,1587,37.51,7192,0
44.3,0.11,20.36,7.59,1649,69.41,3349,0
64.58,1.83,25.23,9.71,1602,64.14,8024,1
46.19,1.58,15.45,5.84,1505,41.2,2639,0
64.14,1.03,27.49,9.4,1460,71.4,2300,0
69.94,0.12,25.17,8.47,1662,45.95,5510,0
68.17,1.34,18.92,9.09,1739,64.25,8522,1
34.17,1.22,25.67,8.02,1521,56.66,2061,0
66.83,1.94,25.39,6.42,1679,59.1,3135,1
47.42,0.99,34.07,6.62,1643,98.34,7500,1
50.66,1.94,29.3,6.56,1667,57.93,2364,0
65.1,2.42,15.67,8.12,1572,74.0,2447,0
44.22,0.36,32.82,5.5,1461,44.44,6195,0
59.73,0.62,20.52,8.37,1478,42.55,7916,0
42.9,0.35,26.41,8.17,1655,55.53,5767,0
65.42,0.91,15.83,7.82,1538,76.57,3561,0
56.17,2.45,30.89,6.46,1602,49.62,8082,1
57.87,1.69,14.07,9.38,1623,61.08,5351,0
39.67,0.22,17.84,7.94,1697,44.02,8597,0
37.0,2.29,31.43,7.57,1482,93.92,7402,1
72.35,0.97,14.61,5.6,1523,82.7,8115,1
32.27,1.28,29.19,8.11,1491,98.28,1453,0
64.95,0.71,17.48,8.19,1607,67.08,1924,0
70.95,2.33,26.15,9.04,1723,98.15,8664,1
34.06,2.01,9.69,8.92,1635,72.45,2406,0
63.33,0.21,17.0,9.43,1511,66.67,1037,0
44.35,1.98,27.23,7.06,1604,85.54,3061,1
56.28,0.57,21.67,5.19,1639,97.95,3368,0
34.7,0.92,34.43,8.62,1644,78.7,2167,0
67.81,1.34,23.24,7.51,1627,55.71,1336,0
36.95,1.28,32.48,7.92,1548,52.88,3760,0
41.72,0.81,14.56,6.28,1592,65.25,7071,0
66.1,1.42,21.7,5.74,1668,42.98,7189,1
30.39,2.23,10.68,9.1,1686,92.09,3232,0
53.3,2.27,34.34,6.84,1595,60.94,3405,0
64.7,1.43,12.92,6.59,1785,88.08,7325,1
39.56,0.85,26.34,7.49,1800,99.21,4900,0
66.28,1.08,14.35,6.92,1579,90.91,2708,0
67.38,2.15,20.84,6.05,1769,36.49,6676,1
74.22,1.17,14.53,5.8,1721,41.57,1546,0
32.4,0.88,10.58,5.39,1532,61.84,2923,0
57.14,2.35,33.73,8.54,1541,99.01,6343,1
68.44,0.55,32.28,6.29,1699,91.4,1476,1
38.11,2.38,22.57,8.43,1505,86.19,6744,1
60.92,2.13,29.28,5.52,1631,36.94,6298,1
71.28,2.41,12.79,6.04,1546,85.06,7897,1
68.21,1.49,18.75,9.81,1580,62.79,7543,1
72.76,2.1,27.27,7.22,1613,39.74,3682,1
31.59,1.64,26.7,5.17,1527,70.35,2230,0
44.23,0.48,32.97,6.08,1782,79.71,2781,0
74.0,1.01,11.47,7.45,1791,41.2,2648,0
52.19,1.86,28.84,5.67,1777,48.62,7252,1
58.91,0.78,31.75,5.09,1514,99.4,7642,1
41.08,1.1,16.99,6.36,1546,94.9,4717,0
58.66,1.73,15.24,9.57,1580,45.89,2859,0
71.0,0.41,24.77,7.79,1574,44.49,1745,0
38.98,2.22,18.18,9.2,1731,46.94,3102,0
37.42,1.07,12.59,8.91,1480,74.5,5155,0
56.72,0.33,9.7,9.96,1623,52.78,3630,0
33.05,2.18,31.85,7.59,1462,63.73,8353,1
37.46,1.39,29.01,8.45,1507,54.31,7152,1
66.04,2.41,26.4,8.3,1580,58.34,2489,1
37.76,2.18,29.98,6.61,1736,97.08,7974,1
58.27,0.17,30.62,5.71,1537,83.55,4281,1
39.13,0.3,18.87,9.08,1716,90.2,8726,0
32.92,0.12,32.56,5.24,1552,98.4,2525,0
46.26,1.75,31.69,6.45,1487,81.93,5653,0
34.88,1.67,28.03,6.73,1787,62.79,5514,0
62.68,0.74,26.77,7.21,1624,66.35,5992,0
74.54,0.66,25.45,5.43,1463,63.03,1547,0
35.21,0.91,8.11,9.67,1576,79.94,8955,0
45.98,1.21,27.31,7.45,1769,50.72,1930,0
63.51,1.37,8.53,8.93,1633,48.95,5568,0
32.62,1.41,33.32,6.6,1702,62.18,6408,0
35.65,1.96,27.59,8.81,1770,88.72,6388,1
56.28,0.29,34.71,9.73,1772,41.83,8676,0
54.21,2.24,9.61,7.31,1791,43.41,5279,0
44.62,0.6,29.45,9.07,1492,39.43,2070,0
58.06,2.26,14.25,5.55,1779,59.28,8528,1
50.47,0.23,24.44,6.07,1626,49.51,3299,0
49.94,0.25,13.34,7.82,1641,55.29,8807,0
74.94,0.26,15.27,8.73,1687,93.76,7337,1
67.67,1.44,24.55,6.12,1590,68.57,3518,1
62.71,1.73,24.84,8.25,1518,70.38,5153,1
56.95,0.9,27.71,7.05,1532,41.6,1717,0
71.59,0.88,17.65,9.13,1468,79.82,379,0
45.96,0.43,20.61,8.1,1549,95.24,8708,0
37.78,1.63,16.01,6.14,1752,92.68,2979,0
67.19,1.79,17.18,6.27,1529,64.22,8248,1
60.91,0.21,23.48,7.2,1492,96.78,6323,0
60.25,1.99,30.02,7.0,1760,38.98,8616,1
60.66,1.76,25.18,5.93,1457,58.38,8013,1
58.03,1.76,27.86,9.3,1625,92.85,8920,1
39.52,1.38,11.02,6.07,1596,60.77,6153,0
34.91,0.88,16.75,9.52,1774,55.4,2008,0
32.48,0.6,18.78,5.41,1743,67.18,1836,0
71.47,2.04,10.35,9.18,1692,43.69,6380,0
65.66,2.14,22.34,9.79,1505,57.46,7014,1
55.29,1.87,19.92,9.44,1508,71.81,5347,0
52.62,1.19,12.49,9.81,1771,99.34,3660,0
71.82,2.06,19.59,7.07,1627,56.02,6442,0
51.19,1.41,34.93,6.74,1484,64.08,768,0
51.63,1.08,17.71,9.96,1707,70.77,4794,0
66.7,1.1,31.24,6.2,1723,46.58,8887,1
57.27,1.05,11.52,8.41,1643,88.83,7718,0
39.8,0.88,16.65,8.04,1663,67.74,3627,0
42.44,0.27,34.95,8.53,1610,69.34,4641,0
56.15,0.5,28.55,8.75,1680,43.85,8941,0
42.9,1.44,25.53,7.39,1522,74.66,3132,0
36.57,1.36,30.41,9.39,1450,35.06,7731,1
41.7,1.21,11.44,7.35,1654,98.11,3269,0
38.23,0.43,33.92,6.02,1800,36.57,3217,0
39.07,2.22,9.13,8.3,1753,36.64,8478,0
70.76,2.04,20.06,6.25,1589,40.78,1896,0
67.85,1.08,22.83,6.19,1717,63.44,1794,0
44.41,1.19,21.32,8.88,1638,73.12,7582,0
69.49,1.52,9.6,9.16,1660,69.86,1790,0
65.8,1.54,32.01,6.91,1665,36.53,6642,1
47.23,0.74,9.42,9.07,1531,78.37,4519,0
52.44,1.13,16.52,8.0,1530,99.98,2369,0
44.7,0.8,19.48,9.07,1662,41.17,902,0
36.76,1.39,22.03,5.76,1554,38.84,7010,0
52.85,1.32,31.35,8.06,1628,45.14,569,0
59.17,0.32,19.15,9.91,1544,67.94,8497,0
33.28,2.3,23.33,7.25,1780,37.01,4088,0
56.57,2.06,24.32,5.69,1521,54.36,3554,0
61.15,1.89,27.13,5.51,1729,37.15,7629,1
31.67,1.19,28.06,8.39,1786,70.64,4008,0
58.57,0.17,27.04,8.45,1480,85.55,1632,1
35.72,1.24,8.48,7.54,1538,46.01,6739,0
64.15,1.23,18.18,7.82,1737,81.77,566,0
72.94,0.95,17.45,6.87,1528,87.79,8966,1
74.58,1.06,26.51,7.03,1483,38.83,5294,0
59.65,0.61,16.15,8.87,1501,58.8,5108,0
43.45,1.45,23.71,8.46,1484,82.7,7939,1
73.1,2.2,19.6,8.0,1568,62.12,7221,1
48.74,0.37,17.56,8.64,1777,50.72,6487,0
54.13,2.34,28.5,5.9,1541,38.72,4140,0
58.14,2.34,18.1,8.4,1730,45.32,1149,0
68.08,1.77,8.56,5.03,1658,64.16,2413,0
61.18,0.87,15.2,9.32,1458,61.36,3131,0
54.9,0.84,13.42,6.12,1718,67.32,413,0
62.27,0.33,18.79,9.1,1703,62.16,3337,0
65.3,0.81,19.61,9.79,1794,40.23,2627,0
45.22,1.84,19.09,9.24,1503,89.57,8040,1
60.67,1.1,29.47,6.18,1670,38.12,8667,1
62.36,1.28,24.21,7.71,1470,81.91,8471,1
51.75,0.56,25.62,7.99,1631,48.36,5747,0
37.04,1.32,30.35,8.91,1664,64.93,4292,0
74.07,1.41,25.91,6.35,1799,62.13,443,1
46.0,2.32,9.2,5.39,1774,63.85,3120,0
37.47,0.19,9.88,5.27,1468,38.33,4239,0
34.8,0.84,16.48,8.45,1575,80.12,8758,0
34.54,0.79,26.65,8.26,1675,57.73,1740,0
37.94,2.06,29.08,5.52,1792,81.25,5542,0
52.61,2.11,20.07,6.84,1500,98.66,3215,0
43.25,1.87,26.85,8.41,1554,66.74,6647,1
55.1,0.97,29.55,5.13,1637,74.06,3136,0
35.56,0.62,26.92,5.77,1771,63.68,7271,0
55.09,2.3,27.82,7.5,1573,74.81,4551,0
38.69,2.01,8.02,9.24,1767,39.98,7487,0
38.48,1.66,32.33,8.19,1452,96.21,6351,1
73.14,0.16,19.24,7.74,1536,61.66,8181,0
34.57,0.62,19.54,5.72,1523,38.1,1637,0
68.27,1.69,26.83,6.13,1596,45.52,7062,1
35.07,1.44,33.6,9.75,1605,55.99,2015,0
59.84,1.96,19.76,5.57,1781,60.71,877,0
55.99,0.78,9.24,9.03,1654,54.93,4484,0
50.26,1.14,12.34,5.94,1770,72.51,8188,0
41.62,1.48,29.43,9.65,1620,84.12,5527,1
42.52,0.93,24.78,9.72,1664,64.16,3575,0
45.88,2.13,31.29,6.02,1586,75.64,2558,0
67.85,1.57,10.08,8.43,1457,83.29,1356,1
69.62,1.35,8.02,7.47,1701,51.7,2861,0
71.85,1.81,22.14,6.56,1657,94.65,6320,1
41.73,0.11,25.02,5.89,1543,96.53,655,0
64.86,1.97,32.86,7.44,1707,39.91,2463,1
33.13,1.27,24.2,7.02,1482,49.86,4058,0
73.17,0.47,25.46,8.35,1465,92.24,247,1
31.98,2.31,32.62,6.67,1684,66.02,8938,1
39.04,1.38,14.88,7.29,1634,59.23,5220,0
46.52,1.55,34.18,5.57,1564,69.72,8622,1
40.68,2.13,22.67,7.61,1613,40.79,3817,0
66.52,2.41,28.15,7.63,1469,37.13,3343,1
63.29,1.5,8.53,5.0,1603,95.96,1427,1
34.57,1.48,24.61,6.13,1563,38.26,607,0
52.67,0.63,19.45,6.03,1456,63.85,6171,0
69.42,2.44,19.63,9.4,1516,61.39,5218,0
48.19,0.54,19.62,6.66,1558,59.95,1174,0
34.68,0.88,9.55,7.46,1597,57.88,1201,0
46.21,0.18,8.15,8.24,1678,55.99,7832,0
41.85,0.78,25.02,6.49,1630,46.79,2896,0
69.99,2.12,27.2,9.39,1786,67.14,3214,1
48.15,1.78,11.01,7.66,1585,66.36,3235,0
37.19,0.25,18.76,9.09,1605,45.91,3275,0
66.63,2.25,11.37,8.63,1524,40.38,2747,0
53.78,1.35,16.76,7.67,1710,88.14,7036,1
40.88,2.27,22.44,6.84,1532,83.27,3819,0
43.07,1.93,34.51,6.56,1769,56.09,5327,0
74.97,2.28,24.03,5.02,1658,73.4,429,1
33.51,1.54,8.49,8.89,1498,68.92,6052,0
63.95,0.88,15.02,9.13,1589,45.85,1663,0
39.46,0.52,19.05,8.17,1519,86.53,7054,0
38.25,0.82,23.59,7.57,1602,79.71,4896,0
68.38,0.86,25.19,7.29,1704,90.36,5837,1
50.6,2.41,32.37,8.3,1543,62.67,3243,0
33.32,0.52,25.68,5.87,1566,89.73,5540,0
41.28,0.57,17.1,5.98,1751,85.96,3703,0
67.24,1.4,13.62,7.82,1752,55.66,4516,0
43.3,0.2,13.51,8.14,1625,43.96,7169,0
35.09,2.44,19.88,6.02,1521,55.75,7913,0
67.1,0.52,30.11,9.41,1614,89.48,4440,1
69.08,2.42,25.64,6.58,1676,54.54,2229,1
49.94,0.62,22.31,7.68,1705,96.07,3178,0
35.44,2.1,10.46,5.46,1752,38.15,7106,0
74.37,2.4,15.1,8.04,1459,99.11,2065,1
38.9,2.36,22.93,6.51,1753,66.88,4017,0
52.49,1.75,30.44,6.99,1465,68.52,1085,0
70.86,1.28,26.87,6.79,1635,62.7,1825,0
59.84,1.05,32.32,6.71,1799,63.16,3071,0
60.5,2.05,26.12,5.25,1678,38.23,5335,1
42.42,1.88,15.03,5.56,1528,83.05,8290,1
71.4,2.16,17.69,5.97,1522,57.71,5243,0
30.04,2.11,30.99,8.41,1711,83.91,2764,1
61.36,0.35,20.09,8.95,1618,84.01,2829,0
67.93,2.03,15.03,8.64,1494,46.89,6670,1
68.48,1.62,31.16,9.17,1706,94.28,4060,1
70.53,1.4,19.87,7.42,1603,90.66,6880,1
33.97,1.61,21.5,8.3,1637,58.26,4764,0
54.19,0.37,22.39,5.5,1695,84.74,1885,0
42.03,1.75,30.88,8.86,1778,47.4,5373,0
51.29,1.91,17.05,7.71,1527,75.72,6170,0
39.4,0.29,19.26,5.28,1466,53.34,1432,0
59.14,0.25,33.15,9.06,1779,82.0,3616,1
71.52,1.67,12.73,5.19,1468,45.14,3392,0
56.64,1.27,27.26,9.38,1597,76.89,5379,0
63.81,0.86,27.53,9.52,1655,72.94,4154,0
59.1,1.49,24.06,7.11,1484,40.13,7862,1
60.98,1.88,32.08,8.29,1511,46.39,198,1
56.38,1.24,20.76,7.99,1485,75.27,2609,0
38.72,1.8,30.52,8.6,1472,46.24,2172,0
68.25,0.4,26.02,6.79,1686,73.98,7048,1
50.4,2.4,12.55,9.11,1657,50.41,3213,0
43.91,0.56,26.62,6.0,1656,89.87,7859,1
37.58,0.43,29.82,7.55,1453,58.93,7216,0
52.27,2.02,31.7,8.3,1695,92.47,5164,1
63.46,1.22,12.87,7.58,1548,66.08,6445,0
46.36,1.13,29.92,6.34,1625,67.2,4769,0
59.54,1.72,19.11,5.26,1744,48.97,5718,0
43.87,1.29,8.43,7.09,1554,37.69,3115,0
35.0,2.14,17.52,7.52,1562,87.85,7972,1
59.21,0.23,16.58,7.06,1567,90.52,454,0
58.36,0.61,33.64,6.12,1677,71.4,6874,1
35.72,1.49,21.49,7.53,1648,80.39,8497,0
39.69,0.22,12.68,7.17,1566,82.13,4520,0
32.88,1.74,22.01,9.86,1594,42.56,1531,0
30.76,0.14,25.0,5.15,1637,75.98,5112,0
65.75,1.22,14.11,6.78,1578,47.91,4553,0
57.03,0.47,8.14,7.36,1471,89.99,5580,0
53.44,2.01,15.09,7.09,1559,94.22,7085,1
59.28,0.27,24.69,8.05,1569,48.0,7846,1
40.54,1.32,32.15,9.48,1771,95.01,2742,1
55.78,1.4,23.74,7.79,1697,54.29,1273,0
56.31,0.63,10.88,9.38,1784,62.93,8756,0
55.68,0.59,21.02,6.23,1595,51.49,1377,0
33.61,1.51,31.63,7.28,1471,48.06,5160,0
40.62,2.18,12.34,8.93,1658,44.0,2884,0
33.25,0.72,27.25,9.04,1795,98.51,3699,0
49.73,1.84,28.35,7.14,1543,91.78,7983,1
65.7,0.59,9.62,8.84,1796,74.3,2515,0
38.27,1.83,18.78,7.96,1790,59.45,2504,0
52.01,0.78,26.8,7.34,1523,86.77,6056,0
69.19,0.51,28.15,9.64,1664,66.02,2787,0
54.28,0.35,20.13,5.54,1744,42.55,6235,0
42.19,1.96,24.87,9.94,1744,74.77,1248,0
30.46,1.01,15.39,5.97,1594,47.34,5661,0
61.56,1.43,23.68,6.38,1776,43.95,3695,0
35.23,1.58,17.36,7.66,1648,74.09,3110,0
34.76,0.94,29.65,8.61,1537,37.19,3027,0
33.71,0.16,26.99,8.6,1571,52.91,4472,0
55.68,1.83,9.03,7.71,1799,36.23,7293,0
56.97,2.36,30.94,9.45,1487,50.48,5909,0
30.23,0.96,33.3,5.25,1797,80.42,113,0
52.54,1.48,11.19,8.6,1763,60.5,1095,0
66.91,0.12,12.1,7.69,1556,79.3,8325,0
55.14,2.22,22.32,7.37,1475,47.45,3424,0
72.63,0.54,10.68,8.99,1635,44.84,2186,0
54.29,1.57,21.63,9.43,1793,96.75,1668,0
39.73,2.36,11.76,9.55,1716,95.27,369,0
61.47,0.38,28.26,8.56,1627,98.34,8713,1
61.03,1.16,16.4,6.4,1749,63.88,1300,0
45.25,0.8,25.86,6.62,1542,96.78,6025,0
65.36,0.33,8.11,7.61,1669,95.08,6328,0
66.75,1.34,19.7,8.29,1756,77.79,3565,0
63.45,0.99,28.76,7.76,1506,61.87,7954,1
61.2,0.78,11.52,9.74,1636,66.07,3483,0
52.6,2.07,21.44,6.9,1676,79.99,6846,0
62.69,2.19,8.07,5.65,1728,76.16,4088,0
51.68,1.68,15.13,6.92,1505,66.68,8580,0
31.59,0.16,29.45,6.05,1677,54.79,5881,0
31.87,2.3,23.96,5.82,1598,61.12,8698,0
55.74,2.21,12.18,7.57,1788,46.95,1649,0
42.09,0.15,22.78,9.0,1752,92.63,713,0
64.7,2.39,29.56,6.52,1630,40.26,3076,1
57.07,0.24,23.58,9.79,1460,88.47,2499,0
58.83,0.49,13.82,5.96,1640,72.76,466,0
30.32,1.97,26.9,9.59,1532,91.28,169,1
66.05,0.51,20.53,7.51,1765,90.69,2883,0
46.6,2.16,9.71,9.47,1461,58.14,4504,0
59.04,0.6,11.14,6.67,1453,85.67,7559,1
35.66,0.29,30.8,7.98,1749,71.89,8129,0
40.8,2.09,32.33,9.6,1554,35.02,2422,0
55.53,1.43,30.38,7.9,1731,64.14,1417,0
33.17,0.1,16.11,8.38,1550,90.61,449,0
49.81,0.37,20.54,8.25,1776,52.91,8532,0
30.96,0.43,11.38,9.98,1616,70.91,8597,0
65.81,1.95,12.52,9.9,1678,95.84,4948,1
42.85,0.78,27.0,8.72,1557,38.48,6561,0
30.45,2.16,10.99,5.27,1655,62.1,6871,0
33.45,0.7,30.46,5.54,1608,81.19,8198,0
47.59,1.82,24.06,5.32,1743,74.83,2174,0
52.49,0.86,17.51,7.36,1552,69.39,386,0
60.88,0.93,32.83,5.73,1730,39.79,1617,0
31.8,2.15,16.03,6.4,1550,56.35,1857,0
50.96,1.63,28.08,6.0,1516,76.15,6510,1
51.98,2.23,15.88,8.98,1733,81.73,7295,0
34.04,1.71,22.9,7.33,1636,80.92,2567,0
45.77,1.98,9.54,6.7,1533,61.03,4471,0
41.57,2.48,8.94,5.79,1486,70.3,8230,0
46.51,2.27,9.36,5.09,1689,86.71,5144,0
44.81,1.79,13.9,5.01,1666,78.81,6576,0
73.0,1.56,16.86,9.42,1608,56.58,140,0
49.1,0.6,13.86,5.4,1544,53.03,7476,0
45.7,0.67,23.56,5.5,1476,97.43,7056,0
47.18,1.94,19.11,5.8,1569,61.73,1928,0
46.1,2.0,17.28,9.96,1567,95.45,2296,0
32.16,1.49,31.27,5.94,1571,54.64,5407,0
58.7,1.96,31.79,6.6,1763,75.74,8936,1
31.07,2.25,33.54,9.0,1564,43.98,1062,0
67.62,1.46,31.16,8.63,1710,97.65,2040,1
53.54,1.41,34.35,6.61,1582,98.82,2952,1
37.88,1.37,9.54,8.44,1540,41.1,3961,0
30.31,2.41,26.74,8.68,1486,51.19,6815,1
56.72,1.03,10.82,8.04,1773,44.76,4648,0
68.27,1.03,23.24,6.99,1723,44.29,2091,0
51.22,0.16,32.1,9.59,1730,78.5,116,0
51.77,0.86,33.1,9.78,1629,89.97,8155,1
35.79,2.32,28.57,5.24,1577,72.15,4893,0
70.11,0.57,13.17,9.61,1628,94.09,507,0
30.28,1.41,31.8,7.96,1682,71.05,7303,1
30.43,1.06,34.03,5.78,1678,82.31,2715,0
66.76,1.79,13.87,9.96,1568,99.89,5641,1
58.13,2.21,34.07,9.67,1454,65.62,6828,1
71.1,0.34,19.46,5.44,1720,78.11,7510,0
65.12,0.4,13.48,9.1,1759,38.69,8396,0
51.46,1.33,15.92,6.59,1533,43.45,2440,0
45.68,1.83,33.05,6.93,1496,96.36,5072,1
46.2,2.01,30.7,9.87,1564,56.76,6661,1
52.27,0.73,24.27,6.89,1542,40.98,8853,0
49.43,0.85,24.53,6.11,1760,48.97,2393,0
59.08,2.22,14.99,6.85,1638,55.96,2343,0
30.18,1.58,14.07,5.09,1601,49.32,7237,0
74.26,0.86,12.4,6.66,1528,73.19,5356,0
42.92,1.39,32.39,5.74,1561,84.73,6715,1
36.44,0.85,11.4,5.43,1511,39.38,2642,0
61.11,0.12,21.87,9.08,1663,44.68,3137,0
31.15,2.37,13.52,7.23,1753,73.06,4261,0
73.54,0.42,8.46,9.13,1608,54.3,6863,0
54.93,2.36,9.82,5.59,1750,57.58,633,0
60.81,0.63,22.26,8.56,1654,69.56,2877,0
39.47,0.32,14.7,7.34,1670,70.26,8690,0
41.53,1.44,18.96,6.15,1578,87.53,3841,0
36.47,2.11,17.5,9.09,1663,81.47,4864,0
61.55,0.83,34.77,8.93,1538,47.18,5627,0
42.64,2.42,16.19,9.78,1751,41.47,6842,0
73.74,1.24,29.88,5.31,1687,91.99,1496,1
52.04,1.09,8.82,8.57,1764,35.1,5329,0
37.01,1.46,12.07,6.28,1493,44.61,5932,0
69.54,0.44,11.32,9.47,1617,44.98,1945,0
53.03,0.11,15.99,8.29,1534,45.17,5824,0
61.62,1.64,16.74,8.75,1535,97.45,3777,1
44.42,0.67,10.91,6.03,1567,39.14,1484,0
53.58,0.89,31.08,9.99,1621,80.02,3779,0
71.67,2.24,26.43,9.67,1578,83.7,4361,1
68.57,1.55,9.42,9.53,1532,38.63,5993,0
49.1,1.32,12.41,8.27,1453,40.29,4789,0
61.45,1.06,27.45,7.09,1703,43.66,1237,0
47.74,2.48,9.35,8.47,1718,44.08,7117,0
30.72,0.75,31.5,9.8,1571,97.84,2045,0
73.49,0.33,27.28,6.98,1507,73.28,6126,0
70.67,0.7,22.38,5.68,1563,43.03,3543,0
55.64,2.25,29.35,7.84,1457,38.42,105,0
56.82,1.5,29.85,6.49,1604,36.59,5805,0
30.62,1.21,30.76,9.41,1628,38.95,3583,0
69.94,0.18,23.26,8.19,1643,93.63,8868,1
65.3,1.75,16.44,5.25,1793,42.34,8058,1
45.97,1.27,33.56,8.81,1572,66.99,8429,0
65.03,0.73,33.62,9.59,1701,44.06,6714,1
56.58,1.69,27.75,5.68,1617,37.43,6992,1
45.09,1.72,21.42,8.77,1484,57.15,7296,0
70.19,1.41,33.03,9.25,1689,85.7,3332,1
70.45,0.82,26.52,7.88,1690,77.44,6825,1
57.69,1.33,9.51,7.89,1718,91.58,4223,0
52.69,1.67,19.98,5.01,1743,51.25,4323,0
67.18,0.14,31.48,9.46,1657,91.06,4712,1
43.32,1.78,8.24,5.26,1780,42.69,407,0
51.76,1.39,9.15,8.59,1551,36.73,6964,0
56.38,2.39,14.64,7.37,1756,63.57,1122,0
30.77,0.61,27.06,8.26,1686,39.78,3717,0
70.15,2.42,22.24,6.32,1571,87.88,4121,1
35.59,0.69,30.29,8.14,1553,73.54,1044,0
70.97,2.17,13.4,9.93,1574,98.88,5191,1
48.52,0.71,25.98,9.49,1566,79.32,4492,0
70.87,1.62,18.22,9.95,1500,65.24,491,0
53.5,0.11,8.95,6.18,1780,95.69,1982,0
38.01,2.41,21.92,8.28,1778,47.78,5902,0
62.06,0.84,9.82,8.16,1634,35.35,8584,0
48.57,1.13,24.46,5.25,1677,73.98,8680,0
68.63,0.4,22.78,9.71,1793,89.01,2995,0
61.6,1.61,10.55,8.73,1698,54.26,3103,0
68.2,2.47,10.3,9.69,1748,37.98,3973,0
64.13,2.36,10.4,5.63,1703,50.59,2285,0
46.27,1.41,21.71,8.56,1575,59.71,4298,0
46.61,2.16,24.09,5.85,1782,92.11,2386,1
60.95,1.04,17.99,8.19,1578,66.85,793,0
62.29,1.92,31.48,7.14,1616,69.76,808,1
31.13,2.39,23.89,6.6,1475,69.72,3540,0
64.12,0.76,14.38,6.01,1518,56.6,2122,0
66.9,1.23,31.19,6.96,1771,47.06,1057,0
43.51,2.42,27.91,7.54,1513,89.55,5166,1
70.43,0.82,13.6,7.51,1675,86.22,8736,1
39.0,0.3,25.4,9.84,1458,90.84,4601,0
49.42,0.32,24.53,6.81,1733,71.39,4337,0
60.34,1.02,34.5,8.48,1568,54.62,1729,0
68.84,2.47,34.11,5.37,1461,48.58,6520,1
59.88,1.87,29.21,7.99,1614,67.21,2292,1
74.4,2.35,33.9,8.89,1540,55.51,5948,1
37.87,1.74,26.45,5.9,1504,65.51,4143,0
30.22,0.51,18.67,9.89,1735,87.55,4570,0
